id,is_pass
2380_78,0.4
4239_148,0.533333
15949_156,0.8
7283_71,0.333333
2469_24,0.866667
9399_156,0.866667
11011_162,0.533333
13973_40,0.533333
6731_12,0.4
19682_125,1
4614_50,0.666667
12347_146,0.733333
19665_33,0.866667
14250_61,0.533333
3745_149,0.933333
6969_17,0.866667
7732_59,0.733333
13064_34,0.6
2355_25,0.866667
18945_156,0.533333
12299_33,0.4
15289_149,1
8756_24,0.666667
987_48,0.6
16143_65,0.666667
13951_137,0.666667
14895_182,0.8
11635_24,0.733333
4585_139,0.866667
5828_73,0.533333
13803_144,0.466667
6622_68,0.733333
1355_22,0.466667
6607_85,0.266667
11555_162,0.666667
8552_58,0.333333
15506_149,0.866667
4778_144,0.333333
603_145,0.733333
17029_158,0.733333
13810_36,0.2
2391_75,0.266667
14333_39,0.733333
2861_66,0.866667
10019_135,0.733333
9543_31,0.933333
15689_183,0.733333
18740_81,0.666667
11087_144,0.8
10746_89,0.866667
12169_104,0.866667
14858_153,0.933333
10506_108,0.333333
9427_23,0.8
16028_180,0.533333
14389_42,0.8
9974_48,0.533333
12054_155,0.933333
12113_145,0.4
4609_165,0.8
18929_140,0.533333
12311_51,0.466667
3891_99,0.733333
19636_24,0.6
15120_183,0.6
19471_117,0.4
1851_41,0.6
17826_63,0.533333
17227_43,0.666667
13371_173,0.866667
5129_80,0.733333
4026_12,0.733333
8582_129,0.533333
6651_122,0.8
18472_8,0.733333
16335_64,0.733333
1714_62,0.266667
5280_104,0.466667
2844_7,0.466667
4511_80,0.733333
16581_182,0.6
3123_31,0.866667
865_154,0.933333
1752_2,0.466667
7402_122,1
17579_95,0.666667
15315_151,0.533333
15578_47,0.466667
15079_57,0.733333
13987_173,0.866667
8261_162,0.6
19620_82,0.8
25_6,0.6
11584_21,0.666667
2789_82,0.866667
19628_126,0.733333
17866_7,0.733333
11444_167,0.8
14860_44,0.2
8209_37,0.666667
15129_181,0.533333
18222_95,0.6
10974_131,0.8
19468_33,0.733333
7486_17,1
6208_19,0.666667
5811_144,0.933333
10144_35,0.466667
20090_140,0.266667
5150_117,1
14311_173,0.8
11162_166,0.8
15664_44,0.533333
13633_140,0.933333
14878_96,0.866667
8329_29,0.666667
18432_29,0.8
17301_97,0.4
17140_111,0.6
11601_129,0.4
3768_75,0.2
1634_149,0.933333
17949_125,0.4
7486_13,0.866667
18099_99,0.6
8318_132,0.8
19038_73,0.466667
16155_110,0.8
12984_108,0.533333
13633_137,1
14835_57,0.933333
3830_71,0.466667
10300_43,0.933333
4012_95,0.533333
16893_186,0.533333
11910_59,0.533333
16510_152,0.866667
244_63,0.533333
17470_149,0.933333
13468_93,0.2
16521_154,0.866667
17913_69,0.6
10012_46,0.666667
15731_158,0.666667
11158_130,0.866667
19215_1,0.4
13755_38,0.866667
5344_58,0.6
4448_115,0.533333
10092_127,0.866667
2115_17,1
19632_4,0.6
17507_182,0.666667
9165_81,1
18132_135,0.866667
15181_184,0.866667
11099_21,0.6
6684_130,0.933333
1275_8,0.666667
16314_179,0.666667
816_12,0.533333
1665_127,0.666667
3808_82,1
5991_73,0.8
8455_127,0.333333
15749_183,0.6
6764_76,1
12705_39,0.533333
13098_89,0.8
18320_62,0.533333
1595_12,0.4
9746_133,0.8
1737_70,0.666667
1747_45,0.533333
19131_186,0.4
10791_27,1
12371_41,0.933333
9726_169,0.8
10064_104,0.266667
19909_183,0.8
6049_28,0.8
16522_159,0.533333
8402_21,0.666667
1007_119,0.933333
16870_152,0.266667
331_29,0.933333
9379_25,0.733333
9053_83,0.933333
3529_21,0.733333
1382_59,0.2
11195_90,0.733333
9909_23,0.133333
7694_13,0.666667
3596_18,0.866667
10530_134,0.4
19474_2,0.8
5082_47,0.133333
4292_141,0.333333
18584_131,0.8
3061_123,0.733333
7199_50,0.6
19467_50,0.533333
8042_128,0.6
3928_133,0.666667
4200_66,0.333333
1178_184,0.8
13865_45,0.533333
580_187,0.6
18460_154,0.8
1632_143,0.733333
3387_184,0.666667
7628_116,0.6
7245_17,0.8
1179_96,0.8
9808_101,1
13854_156,1
1420_151,0.666667
12215_126,0.533333
3830_77,0.666667
12327_22,0.333333
18460_149,0.8
2983_82,0.333333
2877_116,0.866667
16162_62,0.533333
3611_182,1
5302_171,0.333333
13429_41,0.6
8034_80,0.933333
12594_157,0.866667
14487_145,0.533333
2456_133,0.2
10706_21,0.533333
18827_181,0.533333
2598_73,0.533333
16432_153,0.533333
9441_24,0.666667
11998_183,0.6
7574_77,0.8
163_9,0.466667
1739_82,0.533333
14380_173,0.8
869_94,0.933333
10687_29,0.866667
4260_11,0.733333
9528_31,0.733333
10604_137,1
19261_52,0.8
18566_115,0.666667
3242_73,0.666667
18499_155,0.866667
7719_68,0.8
3523_140,0.866667
13703_40,1
19788_133,0.733333
18966_127,0.733333
7964_128,1
11757_108,0.733333
2320_166,0.866667
785_115,0.733333
6060_27,0.733333
11253_47,0.4
10539_57,0.6
11436_39,1
18964_97,0.733333
1850_112,0.733333
19623_83,0.4
239_100,0.0666667
3269_92,0.466667
17700_111,0.666667
18110_144,0.733333
16019_94,0.4
15878_94,0.266667
69_17,0.733333
4670_87,0.333333
15600_151,0.4
20068_25,0.466667
11019_136,0.733333
18512_182,0.8
16287_44,0.466667
7563_121,0.8
3718_125,0.866667
11258_161,0.0666667
12467_106,0.6
12443_49,0.533333
621_97,0.6
524_131,1
9603_163,0.666667
11121_104,1
14548_142,0.6
9882_150,0.8
8449_132,0.866667
1986_167,0.8
9744_99,0.6
17388_46,0.666667
2610_21,0.666667
11141_127,0.6
10610_30,1
8583_126,0.8
17939_83,0.466667
18776_167,0.466667
5199_31,0.866667
19459_5,0.666667
9472_103,0.133333
437_128,0.8
4693_54,0.333333
4267_84,0.733333
5129_81,0.866667
14110_36,0.8
14912_157,0.6
19046_35,0.4
17029_160,0.866667
3425_76,0.333333
15497_152,0.933333
7255_123,0.533333
13180_173,1
4747_129,0.533333
2293_155,0.733333
3884_11,0.933333
11285_97,0.466667
1112_17,1
12551_39,0.466667
19856_101,0.733333
14981_110,0.8
4111_165,0.933333
17627_150,0.866667
4670_88,0.733333
16930_184,0.666667
10527_130,0.933333
18682_155,0.733333
18576_120,0.533333
11517_166,0.333333
12327_21,0.8
9971_38,1
6336_120,0.8
15018_43,0.666667
6081_173,0.866667
19020_42,0.6
3155_18,0.933333
4952_17,0.866667
8585_23,0.533333
4220_158,0.666667
9296_168,0.6
4711_128,0.733333
4876_137,0.4
18793_4,0.533333
9734_87,0.6
1927_138,0.666667
15480_185,0.533333
1428_66,0.666667
12115_134,0.333333
12961_138,0.4
19298_83,0.733333
12741_140,0.866667
16064_43,0.8
8811_62,0.933333
1068_81,0.266667
6258_66,0.333333
14408_177,0.666667
18335_131,0.866667
6126_31,0.866667
3384_28,0.666667
16025_160,0.533333
10399_22,0.2
6523_15,0.6
4199_70,0.0666667
12330_106,0.933333
12853_106,0.933333
7913_74,0.933333
14819_98,0.533333
18831_44,0.733333
14260_57,0.333333
5439_44,0.533333
9145_80,0.8
19332_121,0.933333
9851_65,0.4
18619_77,0.2
3344_111,0.866667
13848_92,0.4
149_31,0.733333
635_65,0.533333
7313_126,0.6
9315_128,0.4
11314_165,0.866667
9517_45,0.733333
7822_18,0.866667
2119_119,0.8
7943_127,0.866667
11166_103,0.8
7994_127,0.8
6305_13,0.8
19682_129,0.866667
12414_26,0.466667
19720_65,0.4
18686_28,0.933333
14361_143,0.733333
1368_67,0.666667
18094_74,0.733333
10054_33,0.466667
17692_150,0.6
8249_55,0.8
19505_32,0.666667
9904_127,0.6
7286_20,0.733333
10169_81,0.0666667
15468_150,0.6
7676_119,1
1910_125,1
20029_87,0.466667
5580_26,0.8
12102_130,0.733333
4004_58,0.6
16542_179,0.666667
1684_158,0.8
13341_36,0.666667
7154_114,0.733333
9863_164,0.933333
17717_47,0.666667
3707_36,0.733333
8758_101,1
17424_62,0.6
17900_44,0.533333
11409_80,0.733333
17978_113,0.733333
13104_64,0.6
17053_154,0.666667
14701_94,0.733333
2125_173,0.8
1554_87,0.466667
6344_15,1
15419_110,0.8
3330_95,1
16417_156,0.8
14183_107,0.533333
13730_96,0.733333
16684_46,0.666667
3778_67,0.8
18818_66,0.6
713_178,0.866667
14359_55,0.6
16704_153,0.333333
11519_35,0.666667
18883_167,0.866667
11045_130,1
27_52,0.333333
2567_10,0.933333
14081_93,0.2
11191_164,1
13440_50,0.266667
2295_102,0.466667
7583_11,0.4
9227_133,0.8
14671_112,0.733333
12626_159,0.466667
1730_24,0.466667
1718_40,0.533333
19040_79,0.2
12322_25,0.466667
603_146,0.8
12144_54,0.666667
2988_82,0.8
13052_89,0.933333
74_15,0.733333
1370_51,0.8
19166_116,0.533333
6832_22,1
15128_98,0.466667
18602_174,0.466667
11980_173,1
10625_44,0.266667
8533_136,0.733333
19311_87,0.733333
1071_46,0.266667
6950_70,0.466667
8498_31,0.866667
6478_10,0.8
257_47,0.4
15924_44,0.2
2569_80,0.133333
19461_122,0.666667
18509_38,0.933333
557_164,0.933333
18645_32,0.8
12038_83,0.266667
2494_54,0.333333
7636_12,0.666667
1379_23,0.466667
19416_44,0.333333
14837_151,0.733333
6660_114,0.8
9034_54,0.666667
4419_11,0.866667
8288_64,0.4
18281_158,0.733333
9575_125,0.933333
15766_183,0.866667
435_76,0.733333
16571_149,0.733333
18723_132,0.666667
3818_29,0.733333
11445_32,0.533333
237_124,0.4
8537_28,0.933333
10610_23,0
16098_43,0.733333
14836_65,0.533333
7586_83,0.466667
13677_87,0.866667
19928_0,0.4
11234_134,0.933333
2828_69,0.6
7803_62,0.266667
6708_66,0.466667
3311_63,0.466667
7630_14,0.466667
15789_61,0.733333
4580_139,0.4
4485_46,0.266667
13908_145,0.6
2700_52,0.0666667
18460_152,0.666667
8554_126,0.733333
5713_29,0.866667
11124_96,0.733333
1166_55,1
14974_179,0.266667
9313_62,0.8
3632_90,0.466667
14223_48,0.6
2378_147,0.933333
8719_43,0.666667
3094_9,0.133333
11787_21,0.666667
8295_128,0.933333
3337_92,0.266667
5499_25,0.933333
8221_63,0.2
9439_23,0.4
17789_46,0.466667
19062_82,0.666667
6236_69,0.2
18019_132,0.666667
8157_129,0.8
7232_106,0.8
13853_42,0.666667
5513_38,1
14655_42,0.466667
3614_34,0.6
15548_61,0.466667
3588_158,0.866667
15780_94,0.533333
2778_18,0.933333
2686_118,0.6
5603_46,0.666667
15781_109,1
9362_161,0.533333
3385_24,0.6
8030_127,0.8
9011_47,0.4
14700_160,0.8
13022_87,0.333333
19588_0,0.2
1205_2,0.4
2644_27,1
5753_127,0.4
12892_176,0.933333
1752_4,0.4
11743_104,0.733333
19184_127,0.533333
8818_161,0.133333
8455_136,0.733333
18537_98,0.666667
2192_62,1
9513_126,0.733333
16846_110,0.6
11488_102,0.933333
14183_49,0.533333
16668_184,0.6
6848_26,0.733333
6805_124,0.866667
14136_35,0.8
11536_112,0.466667
433_35,0.733333
12188_166,0.733333
3849_10,0.666667
6304_18,0.8
2658_140,0.666667
3206_27,0.933333
4364_19,0.866667
2787_121,0.733333
15216_46,0.2
4829_119,0.866667
5694_119,0.933333
3741_84,0.466667
9789_86,0.466667
2763_87,0.666667
8882_84,0.666667
12130_104,0.866667
13880_137,0.733333
3001_57,0.4
14713_185,0.733333
316_114,0.666667
1847_142,0.6
10224_131,0.866667
11987_128,0.733333
5595_50,0.466667
6789_121,0.8
13221_141,0.866667
14598_37,0.666667
1158_96,0.8
13243_105,0.933333
2301_33,0.733333
417_136,0.933333
3353_83,0.333333
5011_126,0.333333
16003_45,0.6
7415_11,0.333333
8817_62,0.933333
11177_55,0.533333
10808_163,0.666667
1546_147,0.866667
6812_48,0.733333
3398_59,0.533333
17073_152,0.666667
16346_181,0.666667
12650_140,0.533333
8706_101,0.933333
4465_19,0.933333
10366_44,0.533333
10748_129,0.533333
2363_49,0.6
480_4,0.266667
3299_71,0.466667
1450_125,0.933333
2741_117,0.6
7693_101,0.933333
558_83,0.333333
7728_114,0.333333
3417_85,0.533333
6314_69,0.333333
15400_155,1
7181_31,0.733333
15762_179,0.533333
12885_58,0.333333
5076_103,0.933333
79_107,0.866667
16874_63,0.466667
17926_63,0.533333
4619_53,0.8
13561_38,1
4529_59,0.333333
20062_4,0.266667
455_125,0.6
2681_165,0.8
14773_185,0.8
19849_80,0.2
7832_35,0.666667
3724_120,0.733333
7789_11,0.6
13797_87,0.8
13329_88,0.6
4019_30,0.933333
11133_101,0.466667
8697_126,0.733333
19565_73,0.866667
2894_139,0.533333
16043_64,0.466667
13136_174,0.8
8693_80,0.466667
6059_72,0.466667
19957_90,0.333333
19878_1,0.4
183_0,0.866667
1580_71,0.8
2124_70,0.4
15359_43,0.733333
6343_27,0.933333
9248_86,0.266667
10357_127,1
15492_150,0.466667
6647_123,0.666667
8930_80,0.933333
5716_47,0.466667
13129_44,0.6
786_116,0.8
3509_113,0.866667
13046_170,0.666667
12858_142,0.4
5222_130,0.733333
8012_54,0.733333
12207_101,1
14396_146,0.6
6592_71,0.666667
9766_164,1
12983_93,0.533333
6575_13,0.133333
10176_112,0.333333
15607_160,0.8
11527_22,0.466667
9456_30,0.933333
6069_27,0.866667
14266_175,0.666667
4379_119,1
3409_93,0.133333
528_47,0.666667
17465_155,0.933333
18832_126,0.466667
3070_125,0.466667
7398_10,0.6
18689_69,0.866667
18702_158,0.666667
12260_59,0.466667
5114_121,1
12542_39,0.933333
6814_20,0.866667
14972_110,0.933333
5512_67,0.8
12961_145,0.666667
5030_147,0.133333
7974_82,0.933333
2637_78,0.2
13888_143,0.733333
14128_148,0.733333
6318_113,0.933333
5971_27,0.6
7539_16,1
5587_85,0.666667
19561_130,0.8
5834_126,0.266667
12252_101,1
13499_40,0.8
11973_56,0.4
15014_150,0.933333
13312_170,0.666667
17576_65,0.6
8559_31,1
18736_1,0.533333
13344_186,0.266667
19529_113,0.666667
13684_147,0.333333
18590_143,0.6
15196_97,1
12233_22,0.333333
19492_10,0.8
6809_137,0.866667
8041_83,0.466667
9294_86,0.4
8888_173,0.933333
4015_59,0.8
13426_176,0.6
9199_137,1
18209_86,0.533333
15573_112,0.8
2285_9,0.6
12107_25,0.866667
17458_154,0.933333
11849_59,0.266667
16783_58,0.666667
12304_173,1
509_38,1
19582_129,0.733333
11702_136,0.8
10238_174,0.933333
18689_68,0.866667
20023_75,0.666667
3354_48,0.533333
7459_15,0.6
4564_140,0.8
1952_80,0.6
14836_157,0.466667
8778_29,0.866667
1748_30,1
19814_53,0.8
16402_110,0.866667
2179_126,0.266667
3731_35,0.266667
7889_64,0.6
7771_66,0.533333
3621_78,0.6
12058_88,0.6
18558_75,0.466667
8162_29,0.8
1916_74,0.8
4994_126,0.466667
6224_16,0.933333
10241_163,0.866667
12050_44,0.2
4626_125,0.533333
3032_118,0.666667
9230_125,1
1191_4,0.2
11868_132,0.933333
6251_39,0.866667
9270_155,1
3341_157,0.6
5504_131,0.8
2343_98,0.533333
2493_133,0.466667
13796_32,0.666667
5455_125,0.733333
11004_104,0.933333
12386_22,0.533333
5970_66,0.6
15095_184,0.8
1761_151,0.733333
2649_92,0.666667
9998_1,0.8
8528_132,0.533333
2348_47,0.266667
12044_159,0.733333
1747_47,0.533333
17145_149,0.6
19547_5,0.6
1236_11,0.466667
5503_138,0.866667
4956_35,0.4
4110_34,0.933333
2320_162,0.533333
7216_25,0.8
15895_149,0.933333
12326_142,0.866667
769_94,0.666667
12277_80,0.933333
979_85,0.666667
7553_79,0.933333
12898_52,0.866667
14400_152,0.733333
17143_155,0.8
5545_80,0.2
783_152,0.8
11737_33,0.866667
11110_131,0.733333
14402_63,0.533333
4159_21,0.266667
18425_129,0.733333
14358_106,0.4
8153_160,0.8
19409_62,0.4
4349_128,0.733333
969_53,0.866667
6545_42,0.8
18316_151,0.733333
3980_158,0.8
10998_22,0.8
5482_14,0.866667
19871_44,0.466667
17916_131,0.933333
14835_58,0.4
2349_144,0.933333
7337_123,0.733333
17743_183,0.733333
8139_82,0.466667
5030_141,0.4
7838_17,1
5905_130,0.866667
11425_143,0.933333
11076_21,0.466667
9963_162,0.733333
2699_120,0.8
6774_168,0.733333
5662_29,0.8
2744_30,1
884_80,0.266667
14304_148,0.6
16578_186,0.2
18408_55,0.466667
1297_115,0.533333
8814_96,0.6
19752_150,0.733333
19614_98,0.4
13676_145,0.533333
10605_104,0.933333
15676_153,0.6
6406_131,0.933333
18349_163,0.4
4413_56,0.6
1907_44,0.133333
13303_89,0.933333
6930_141,1
2756_54,0.666667
18855_83,0.4
13973_37,0.8
16079_156,0.866667
18736_0,0.333333
376_81,0.4
14475_146,0.933333
17735_45,0.6
11035_24,1
3383_71,0.666667
12577_170,0.733333
4637_54,0.466667
10628_83,0.266667
7040_70,0.533333
4536_16,1
12559_137,0.933333
15851_151,0.733333
13056_96,0.6
4468_155,1
5745_83,0.733333
13000_42,0.733333
5583_45,0.266667
2807_113,0.933333
15076_187,0.666667
5966_117,0.8
354_32,0.266667
12178_131,0.933333
18218_25,0.333333
6484_64,0.266667
18279_16,0.8
4061_70,0.6
10060_22,0.6
18880_10,0.333333
6980_114,0.533333
8018_11,0.2
7668_67,0.866667
14927_152,0.8
4009_120,0.8
11612_61,0.333333
3145_155,0.866667
19201_43,0.6
4859_141,1
6718_38,1
13139_149,0.733333
9306_155,0.933333
4173_67,0.533333
12801_138,0.933333
2619_1,0.266667
18396_81,0.733333
6500_114,0.6
11471_82,1
6011_34,0.6
13828_155,1
17736_154,0.933333
19976_160,0.466667
64_81,0.6
4419_13,0.733333
3291_121,1
7656_135,0.933333
7696_15,0.533333
631_141,0.866667
16613_151,0.533333
12104_21,0.4
6319_17,0.733333
9492_150,0.933333
18776_162,0.733333
17547_44,0.533333
3756_137,0.866667
11710_171,0.733333
4511_86,0.0666667
1447_120,0.933333
1037_126,0.8
13739_94,0.666667
16011_97,0.6
11638_128,0.933333
15452_156,0.6
6940_68,0.6
14771_154,0.733333
3986_89,0.266667
13715_89,0.733333
15035_100,0.733333
12941_53,0.866667
12706_174,0.6
12710_141,0.8
3202_147,0.333333
2270_61,0.6
19239_38,0.733333
13819_61,0.6
13560_137,0.666667
15161_43,0.4
6_25,0.533333
19644_8,0.6
17927_114,1
11191_168,0.866667
18542_154,0.8
2809_137,0.666667
12503_172,0.6
11958_41,1
10901_45,0.333333
12846_170,0.333333
7050_156,0.933333
4066_5,0.466667
10267_28,0.866667
2039_128,0.6
20001_120,0.4
7541_18,1
12159_43,0.6
19584_74,0.8
4965_133,0.933333
13685_157,0.933333
19589_9,0.333333
6055_72,0.266667
5117_70,0.266667
9925_84,0.2
7930_34,0.466667
19901_4,0.466667
7574_50,0.933333
1213_26,0.6
14228_173,0.733333
9670_162,0.533333
7362_113,0.666667
6607_83,0.733333
17569_62,0.866667
155_71,0.466667
365_127,0.733333
14335_142,0.466667
8449_126,0.333333
11346_62,0.666667
11069_81,1
12924_62,0.8
13428_88,0.6
10578_168,0.466667
19980_74,0.4
13628_105,0.933333
6740_78,0.4
10633_162,0.533333
9449_31,0.8
488_47,0
12699_144,0.4
2221_125,0.933333
2347_133,0.933333
1496_124,0.6
8981_97,1
5774_66,0.266667
9776_126,0.666667
5618_25,0.333333
12093_110,0.866667
18896_123,0.666667
19593_85,0.533333
16376_44,0.533333
2071_40,0.533333
15594_44,0.533333
12020_110,0.866667
4824_19,0.8
15603_46,0.533333
3754_70,0.266667
9546_102,1
4221_57,0.933333
8967_51,0.466667
18900_0,0.533333
6653_117,0.666667
15518_157,0.4
19425_148,0.866667
19012_187,0.666667
3579_172,0.466667
5664_128,0.266667
13242_56,0.4
17531_184,0.866667
16333_62,0.8
13572_35,0.733333
3834_155,0.866667
8472_127,0.866667
6270_72,0.2
8054_22,0.6
18716_48,0.533333
1426_7,0.133333
14185_39,0.733333
4672_19,1
4318_120,0.866667
4863_71,0
10589_94,0.666667
15012_112,0.6
9546_103,1
3711_13,0.6
13437_35,0.8
2941_87,0.6
19628_157,0.666667
12769_56,0.666667
14428_170,0.466667
3974_58,1
12522_172,0.666667
8503_128,0.533333
6034_142,0.866667
18842_67,0.6
4744_141,0.333333
3711_20,0.8
4102_27,1
11036_130,0.733333
2673_55,0.466667
7181_23,0.666667
13048_87,0.333333
19624_139,0.8
6718_12,0.666667
14250_59,0.6
3739_144,0.866667
12178_135,0.666667
7794_86,0.4
9069_44,0.733333
15153_153,0.6
3594_20,0.6
16791_154,1
16330_99,0.6
16617_149,0.533333
14057_158,0.466667
18192_48,0.8
581_47,0.6
6478_14,1
2572_13,0.8
6758_69,0.133333
977_70,0.333333
15098_155,0.733333
7920_117,0.666667
10404_177,0.733333
9350_104,1
6228_79,0.8
2615_46,0.2
12696_43,0.533333
6711_74,0.666667
3684_51,0.666667
17265_59,0.733333
534_46,0.333333
6226_73,0.4
18735_159,0.466667
1546_144,0.866667
18400_89,0.933333
3035_1,0.666667
3904_126,0.533333
8573_96,1
17132_65,0.466667
18129_54,0.533333
11963_46,0.4
5914_115,0.666667
1489_7,0.666667
19588_4,0.266667
2712_148,1
17926_86,0.333333
14682_184,0.8
5266_82,0.8
12571_160,0.666667
18005_64,0.666667
15771_43,0.866667
16334_62,0.2
16324_94,0.4
5876_11,0.666667
5941_73,0.266667
14428_174,0.8
16448_47,0.6
14274_141,0.533333
2390_112,0.8
12349_138,0.8
18281_149,0.866667
17364_181,0.133333
11268_147,0.666667
16470_99,0.8
12568_41,0.666667
2439_5,0.333333
6085_122,0.866667
5681_151,0.866667
2594_53,0.8
19260_94,0.4
14038_173,0.6
8420_28,1
9891_23,0.6
9247_55,0.533333
13636_97,0.6
18599_151,0.6
19934_96,0.533333
11594_132,0.466667
6923_123,0.866667
14310_107,0.666667
10222_130,0.8
16475_98,0.4
13234_62,0.733333
16866_160,0.733333
18480_181,0.6
17258_45,0.6
6907_85,0.533333
9593_138,0.533333
16878_60,0.733333
5936_115,0.866667
9221_156,0.933333
3539_153,0.666667
11546_31,1
3532_63,0.733333
10665_128,0.6
1461_105,0.933333
13330_96,0.6
3372_149,0.933333
18923_1,0.466667
15830_150,0.6
408_24,0.6
7867_122,0.8
9213_21,0.333333
1904_114,0.333333
3236_117,0.733333
1027_80,0.666667
13874_39,0.8
3488_35,0.2
9203_125,0.6
19068_82,0.733333
14812_44,0.466667
17061_95,0.533333
12865_138,0.733333
11571_101,1
2408_82,0.6
12968_148,0.466667
1176_17,0.733333
9997_107,0.933333
2475_29,0.733333
10037_85,0.4
4064_125,1
18174_48,0.533333
19220_24,0.8
3093_68,0.733333
11988_62,0.2
6195_41,0.8
595_61,0.2
18878_141,0.666667
5417_118,0.933333
5653_23,0.666667
12507_112,0.866667
3714_117,0.666667
18332_126,0.866667
1362_127,0.6
5169_82,0.4
5822_68,0.266667
6446_118,0.933333
5954_150,0.533333
5174_24,0.8
811_45,0.666667
2815_170,0.8
6742_56,0.466667
16509_58,0.8
14391_94,0.666667
2066_150,1
17996_79,0.533333
12059_129,0.733333
5427_72,0.333333
6955_113,1
17585_45,0.466667
2728_130,0.866667
8470_93,0.133333
7974_84,0.8
11620_28,0.666667
7886_72,0.266667
1031_1,0.6
7445_117,0.933333
1077_77,0.666667
3318_7,0.466667
10137_24,0.2
12993_175,0.933333
18731_28,0.8
19525_116,0.6
8294_144,0.6
1314_88,0.866667
20025_181,0.733333
10296_28,0.866667
9875_131,0.866667
9275_23,0.866667
6273_156,0.933333
7545_73,0.466667
7443_13,0.733333
1606_80,0.733333
10125_166,1
4798_67,0.666667
3681_158,1
2929_128,0.333333
4042_13,0.666667
5663_169,0.733333
3378_13,0.6
12254_139,0.666667
2008_98,1
14156_141,0.733333
14487_61,0.533333
7526_158,0.933333
18716_134,0.933333
10872_98,0.533333
9673_33,0.733333
1162_12,0.666667
5602_93,0.733333
13519_138,0.933333
7183_121,1
6741_123,0.933333
18737_56,0.666667
6572_19,0.933333
18075_101,0.8
13464_186,0.533333
8474_139,0.866667
14190_53,0.733333
10539_58,0.666667
16640_47,0.533333
16080_160,0.8
838_0,0.266667
7261_31,0.933333
13999_38,0.866667
14884_155,0.866667
15764_98,0.2
14796_96,0.466667
15112_156,0.666667
3769_75,0.733333
19805_27,0.933333
16092_149,0.866667
9147_102,0.933333
14199_185,0.8
5435_136,0.866667
1780_32,0.8
16836_47,0.2
19448_70,0.666667
13663_62,0.8
12576_61,0.666667
8370_36,0.666667
13176_105,0.666667
6907_84,0.733333
5877_114,0.8
5872_126,0.733333
10243_29,0.866667
11265_25,0.466667
14026_172,0.666667
9625_127,0.466667
6899_116,0.466667
2968_55,0.933333
18313_83,1
12127_27,0.666667
4037_18,0.6
17427_159,0.733333
9267_65,0.4
19960_148,0.666667
10097_101,0.6
8175_138,1
1833_153,0.6
2980_130,0.8
1728_52,0.733333
6346_68,0.466667
8930_85,0.533333
15795_179,0.6
7714_115,0.933333
15054_45,0.6
11037_48,0.333333
15204_97,0.4
16991_44,0.333333
4549_11,0.4
14251_39,0.733333
5077_124,0.666667
3144_87,0.8
2534_33,0.6
14280_41,0.866667
8170_162,0.8
9227_128,0.733333
13944_32,0.8
2531_128,0.6
3942_33,0.4
10192_135,0.266667
11109_82,1
401_38,0.8
10681_81,0.4
18836_96,0.666667
20086_171,0.666667
15433_160,0.866667
13580_91,0.533333
15897_185,1
7404_20,0.866667
4334_21,0.333333
12253_38,1
8969_127,0.933333
12024_137,0.933333
9349_104,0.733333
10193_135,0.866667
9485_63,0.6
18619_79,0.133333
230_81,0.866667
10298_57,0.266667
2082_86,0.533333
7253_24,1
14335_137,0.6
16776_182,0.866667
5715_31,1
19015_164,0.933333
4898_69,0.466667
1724_131,0.933333
6561_10,0.4
8025_62,0.866667
16844_149,0.533333
7615_127,0.933333
18957_119,0.666667
4171_101,0.866667
12170_29,0.533333
3187_45,0.466667
1277_127,0.466667
14324_108,0.733333
15113_95,0.866667
18436_57,0.533333
12348_138,0.8
3234_119,1
13845_62,0.8
1406_76,1
7156_49,0.933333
20000_95,0.6
19608_62,0.666667
17628_157,0.6
6243_17,0.733333
16393_58,0.6
16392_154,0.933333
10674_25,0.933333
7006_101,0.533333
4535_159,0.533333
12710_148,0.466667
4219_129,0.733333
7569_86,0.733333
3711_18,0.866667
18612_97,0.8
5965_115,0.933333
13268_182,0.8
6495_114,0.466667
5888_124,0.866667
1565_0,0.266667
12864_41,0.533333
8658_148,0.866667
8456_128,0.6
2655_127,0.2
17305_184,0.8
11998_182,0.8
1601_88,0.666667
2646_173,0.866667
10493_56,0.466667
19593_84,0.733333
2781_150,0.333333
18493_98,0.466667
14843_151,0.6
6379_10,0.533333
6240_23,0.533333
16793_187,0.666667
17208_98,0.333333
16389_156,0.666667
4811_66,0.4
996_81,0.6
1603_11,0.533333
19410_14,0.8
7713_74,0.8
17029_149,0.666667
10020_141,0.666667
17067_151,0.666667
1761_156,0.866667
5731_40,0.733333
3714_124,0.8
606_22,0.6
20094_93,0.6
7662_126,0.733333
13216_63,0.8
3426_32,0.866667
18876_41,0.533333
5453_54,0.4
17819_76,0.866667
13899_173,0.6
11237_161,0.533333
17225_61,0.533333
11333_162,0.4
6323_89,0.6
17436_45,0.733333
10824_129,0.6
19619_118,0.8
6958_111,0.733333
3184_131,0.866667
11238_163,0.533333
11381_61,0.4
11390_163,0.666667
17245_154,0.866667
8792_95,0.866667
4613_51,0.733333
19497_80,0.266667
8327_128,0.8
8787_64,0.866667
9150_22,0.333333
19071_130,0.866667
7889_60,0.8
16329_59,0.933333
16672_99,0.6
353_73,0.6
7311_122,1
494_24,0.8
3434_32,0.666667
2137_30,0.866667
2512_60,0.466667
12809_45,0.266667
17287_157,0.466667
1939_20,0.866667
8054_21,0.6
19966_133,0.666667
8186_140,0.866667
11208_155,0.6
14628_180,0.6
